source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,direction,nerve_cluster,dominant_sample_fraction,n_contributing_samples,normalised_entropy,batch_qc_pass
malignant,nerve_c5,TIMP1,FGFR2,1.3039069,0.0,1.6423149,1.036686290685183,1.903401910553023,0.059460487,0.9119554,0.0320317285550248,0.0199521342185605,malignant_to_nerve,nerve_c5,0.226,19,0.6259,True
malignant,nerve_c17,FGF14,FGFR2,1.360572,0.0,1.083811,1.5221426165808944,0.8490165616861557,0.086106434,0.893779,0.0196684719973873,0.0202688289041374,malignant_to_nerve,nerve_c17,0.6072,12,0.3472,False
nerve_c5,malignant,HLA-A,APLP2,1.2976861,0.0,1.3287028,0.1922526814299888,0.4722482992822895,0.070888326,0.90306866,0.0706210363320601,0.0209094297923102,nerve_to_malignant,nerve_c5,0.226,19,0.6259,True
malignant,nerve_c2,APP,NGFR,1.2959223,0.0,1.6742319,1.9351652617718824,0.765597202333953,0.23319128,0.9127251,0.0122953878207513,0.0212984072517407,malignant_to_nerve,nerve_c2,0.25,13,0.5666,True
malignant,nerve_c7,VIM,CD44,1.2931731,0.0,1.1609251,0.0754484351784773,1.360856904193832,0.10658366,0.8969978,0.2380947917709082,0.0216251926822557,malignant_to_nerve,nerve_c7,0.1793,26,0.7072,True
malignant,nerve_c6,IL1RAPL1,PTPRD,1.3551726,0.0,1.0580547,0.5993644601040269,-0.7536816336576768,0.061313562,0.8926318,0.9179111152422682,0.0218883476507247,malignant_to_nerve,nerve_c6,0.2107,18,0.6248,True
nerve_c19,malignant,NCAM1,ROBO1,1.425075,0.0,1.053119,0.5283489180717179,0.2186141245305219,0.06446998,0.89240754,0.1628950029254582,0.0221530362595238,nerve_to_malignant,nerve_c19,0.9467,4,0.054,False
nerve_c21,malignant,SPP1,ITGAV_ITGB1,1.5933696,0.0,1.0387486,0.6419622649704663,0.5519958813975738,0.05787907,0.89174616,0.2230069887447937,0.0228214638325071,nerve_to_malignant,nerve_c21,0.8488,6,0.1222,False
nerve_c5,malignant,EDIL3,ITGAV,1.2836659,0.0,1.1224699,1.017216770981789,1.0709199223872967,0.05090065,0.8954312,0.1007645337655684,0.0233630889639068,nerve_to_malignant,nerve_c5,0.226,19,0.6259,True
nerve_c20,malignant,GNAI2,EGFR,1.2822175,0.0,1.5616866,0.4347004072702043,2.378587389122126,0.084761016,0.90991336,0.0159784705342825,0.023636197174231,nerve_to_malignant,nerve_c20,0.3415,15,0.5197,True
nerve_c4,malignant,NCAM1,ROBO1,1.3803437,0.0,1.0140883,0.4866861159965607,0.1423570169445982,0.062080596,0.890581,0.2790356614324696,0.0242562640693204,nerve_to_malignant,nerve_c4,0.1409,18,0.5987,True
malignant,nerve_c6,PTN,PTPRZ1,1.3681687,1.0,1.0121924,-0.5851782352832207,-0.5552773413814416,0.026102047,0.89048976,1.0,0.0244646686420093,malignant_to_nerve,nerve_c6,0.2107,18,0.6248,True
malignant,nerve_c22,VIM,CD44,1.27662,0.042,1.0944389,0.0573330379842865,1.3857975056848084,0.10047962,0.8942413,0.4913638852846884,0.0246040811989722,malignant_to_nerve,nerve_c22,0.2879,24,0.4767,True
malignant,nerve_c2,FGF14,FGFR2,1.2697091,0.0,0.9957486,1.3829332514002834,0.8825796324207446,0.07911006,0.8896886,0.0239265692969533,0.0255906272374827,malignant_to_nerve,nerve_c2,0.25,13,0.5666,True
nerve_c6,malignant,NCAM1,NCAM2,1.259498,0.0,1.1568291,0.2660228869608685,-0.5225646504206487,0.05114244,0.89683443,1.0,0.0273251304917461,nerve_to_malignant,nerve_c6,0.2107,18,0.6248,True
malignant,nerve_c0,PSAP,GPR37,1.2563584,0.0,1.4381652,1.366250466907439,0.6612402278024999,0.10670678,0.9064787,0.0196684719973873,0.0278412966049068,malignant_to_nerve,nerve_c0,0.4029,19,0.5772,True
malignant,nerve_c0,PTN,PTPRS,1.3565941,0.42,0.9590568,-0.026543757460311,0.6845495614593063,0.032929976,0.8878327,1.0,0.0287369216602837,malignant_to_nerve,nerve_c0,0.4029,19,0.5772,True
malignant,nerve_c6,NTRK3,PTPRD,1.3317484,0.0,0.9532326,0.7019152667558707,0.9704692491358524,0.061313562,0.887529,0.151167204917041,0.0290384799441807,malignant_to_nerve,nerve_c6,0.2107,18,0.6248,True
malignant,nerve_c21,PTN,NCL,1.3497784,0.994,0.92776763,-0.1654681536625257,0.6728527756418916,0.03310984,0.8861705,1.0,0.0322161700612132,malignant_to_nerve,nerve_c21,0.8488,6,0.1222,False
nerve_c20,malignant,APP,LRP1,1.2355682,0.0,1.1269386,0.331523911492089,0.9919605324117996,0.04855161,0.89561707,0.2380947917709082,0.0330151105197456,nerve_to_malignant,nerve_c20,0.3415,15,0.5197,True
malignant,nerve_c6,CALM1,GRM3,1.2250569,0.0,1.4340533,0.9243834116594094,0.923594071361332,0.065193035,0.9063573,0.1030475869157607,0.0348056149478967,malignant_to_nerve,nerve_c6,0.2107,18,0.6248,True
malignant,nerve_c6,NCAM1,ROBO1,1.2201868,0.0,1.4775158,0.4644097074768711,0.3268218989503403,0.08267725,0.9076167,0.071519606775226,0.03538476748994,malignant_to_nerve,nerve_c6,0.2107,18,0.6248,True
malignant,nerve_c6,NRXN3,NLGN1,1.2474841,0.0,0.8760234,0.2031891018418826,-0.3065678010289616,0.066747725,0.8832438,0.6516607279389739,0.0376184639908597,malignant_to_nerve,nerve_c6,0.2107,18,0.6248,True
nerve_c6,malignant,NLGN1,NRXN3,1.2474841,0.0,0.8760234,0.2031891018418826,-0.3065678010289616,0.066747725,0.8832438,0.6516607279389739,0.0376184639908597,nerve_to_malignant,nerve_c6,0.2107,18,0.6248,True
malignant,nerve_c2,FN1,MAG,1.5577863,0.0,0.87296224,1.9271163973723024,2.1719426918601235,0.0953807,0.88306314,0.0002737797971416,0.0381762769168886,malignant_to_nerve,nerve_c2,0.25,13,0.5666,True
malignant,nerve_c2,VIM,CD44,1.2189183,0.0,0.8626773,-0.0058146614039192,1.0740296795117334,0.07920176,0.88244987,0.2680505671496705,0.0392163407264833,malignant_to_nerve,nerve_c2,0.25,13,0.5666,True
malignant,nerve_c22,PTN,NCL,1.3349746,0.996,0.8598073,-0.1827578422745046,0.6312039339872763,0.030684493,0.8822769,1.0,0.0396536150708596,malignant_to_nerve,nerve_c22,0.2879,24,0.4767,True
malignant,nerve_c2,COL9A3,MAG,1.5547415,0.0,0.85588545,1.901547346547346,1.666499994555937,0.0953807,0.88203925,0.0073386165487372,0.0400931910560499,malignant_to_nerve,nerve_c2,0.25,13,0.5666,True
malignant,nerve_c0,CALM1,PDE1C,1.1868728,0.0,1.3207735,0.3852020850448464,0.4293126745521438,0.039764415,0.9028064,0.3296121270079713,0.0431431966984393,malignant_to_nerve,nerve_c0,0.4029,19,0.5772,True
