source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,direction,nerve_cluster,dominant_sample_fraction,n_contributing_samples,normalised_entropy,batch_qc_pass
malignant,nerve_c7,NTN1,UNC5B,0.35516086,0.0,0.11277734,0.6123639473626622,0.7480117890355067,0.061745487,0.7279393,0.2352650901632864,0.6520295257579751,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,ADAM10,NRCAM,0.3540947,1.0,0.124907166,-0.37083154634136,-1.278668872724583,0.046472512,0.7379364,1.0,0.6578150568222803,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,SERPINE1,LRP2,0.66173685,0.0,0.25556535,1.3187793057132358,1.5440599475486596,0.0837684,0.8011064,0.0159537954040666,0.6638120962488985,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,COL9A2,ITGA2_ITGB1,0.18390016,1.0,0.027517715,-0.1559179942254971,-0.3238497520906275,0.025280805,0.5692765,1.0,0.6704130630917906,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,CNTN1,NRCAM,0.3502856,1.0,0.122043386,-0.3324397155688815,-0.9089216285805262,0.046472512,0.73568743,1.0,0.6780376744172661,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,LRPAP1,SORL1,0.6295588,0.0,0.3800123,0.4070350114872996,0.7118958755562539,0.07265597,0.8308392,0.0786816108766545,0.6787258488574378,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,C3,CD46,0.35188422,0.0,0.09393892,0.2143918987613688,0.4701713265710454,0.062119804,0.7094692,0.2255913971323077,0.6795190259028501,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,VEGFA,EGFR,0.62795997,1.0,0.28592682,-0.2964186999693223,-0.5410947311907336,0.08643449,0.8098988,1.0,0.684175220379937,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,HLA-A,APLP2,0.8656188,1.0,0.24912399,-0.341034324570638,-0.2819528844446315,0.02230896,0.7990649,1.0,0.6851985097044567,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,SEMA3A,NRP2,0.16696605,1.0,0.027853629,-0.0589060784556678,0.1461783985892373,0.031985234,0.5707634,1.0,0.6865533513229193,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,FAM3C,LIFR,0.6258352,0.0,0.38679707,0.0906542050039735,0.6094854318448841,0.062170442,0.8320792,0.2247716617980102,0.6937447341851157,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,MDK,NCL,0.51038486,1.0,0.19066143,-0.2970877022317666,0.1822825854244588,0.020893289,0.77673405,1.0,0.6959557251065245,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,APP,CD74,0.7181459,1.0,0.24660864,-0.1550535452474135,-0.8783190404695636,0.021757491,0.79824895,1.0,0.6964865165055577,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,CD99,CD99L2,0.62381274,0.0,0.28989783,0.2050740702485761,1.1116870403897932,0.05468722,0.8109583,0.4382164752562428,0.699918599298864,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,LGALS3BP,ITGB1,0.34500194,1.0,0.11234826,-0.1574170704503203,-0.5358379505715003,0.025280805,0.72756165,1.0,0.7038173030827009,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,BMP7,BMPR1A_BMPR2,0.343642,0.0,0.11672188,0.1059855141426068,0.3474559579063867,0.06890955,0.7313302,0.1729925627282643,0.7099048104011999,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,FGF1,FGFR2,1.0006107,0.0,0.23825137,1.2575598316990282,0.8712512494944966,0.07583638,0.79545856,0.0599550864134911,0.7286059893314308,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,VEGFA,ITGB1,0.61024725,1.0,0.25201714,-0.0953141430864326,0.8821641037150354,0.025280805,0.79999024,1.0,0.7348738592093835,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,AGTRAP,RACK1,0.1715228,1.0,0.02899911,-0.555197498558643,-1.3690827056936197,0.009419805,0.5756931,1.0,0.7431169899130607,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,CD99,CD81,0.5754943,1.0,0.19917086,-0.2749454564726003,0.3718049801260414,0.014350069,0.78049725,1.0,0.7465366058393662,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,LRIG1,EGFR,0.33635217,1.0,0.1117157,-0.3309329637596633,-1.472428109673915,0.08643449,0.7270017,1.0,0.7487485378599799,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,DSCAM,DCC,0.3360675,1.0,0.10710377,-0.0445689460026975,-0.7447719860522846,0.030458592,0.7227981,1.0,0.7512817138336134,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,NLGN2,NRXN3,0.89892954,0.0,0.23228627,0.5691688275364396,0.7802125732665919,0.09481486,0.79338807,0.0296227648967986,0.7539503765135969,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,YBX1,NOTCH1,0.83457094,0.995,0.23202632,-0.0699675824967198,0.6472114507254391,0.06515121,0.7932963,1.0,0.7551804233785092,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,LAMA4,ITGAV_ITGB8,0.33428994,1.0,0.09499513,-0.2121477807479,-0.3517436907148178,0.03585119,0.7106201,1.0,0.760831736201322,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,RGMB,NEO1,0.7033948,0.0,0.20260668,0.6990712650047787,0.907750193764828,0.07763316,0.7819588,0.0496107809692715,0.7669216731901889,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,ADAM9,ITGB1,0.33319902,1.0,0.10613326,-0.1201816317366651,0.0019649938489889,0.025280805,0.72188526,1.0,0.7701400983798061,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,BSG,SLC16A7,0.6137144,0.0,0.22829147,0.2145426276757247,0.6193144981651435,0.07182032,0.7919626,0.0884982397400625,0.7760052885283837,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,TNC,EGFR,0.49329048,1.0,0.20547312,-0.2953090531282389,-0.6181591069689097,0.08643449,0.78315413,1.0,0.7791990839156577,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,FN1,ITGA2,0.49764812,0.0,0.20656829,0.6025913634853675,1.0800458990261688,0.09248921,0.78360516,0.0296227648967986,0.7840812416567886,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,CNTN1,PTPRZ1,0.48098332,1.0,0.20690836,-0.6119135237711311,-1.4113844036915446,0.053547837,0.7837445,1.0,0.7857132210463108,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,LRRC4B,PTPRS,0.5928799,0.0,0.23209776,0.2476342532429628,0.278633069013929,0.08088812,0.79332155,0.1079564213367636,0.7944961177390069,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,OLFM2,ROBO2,0.32847133,1.0,0.104343876,-0.1412049850764367,-0.2718211637252221,0.06335969,0.7201752,1.0,0.7981898422871514,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,ARF6,PLD1,0.62750995,0.0,0.2232962,1.016257946357926,0.9303677221396994,0.08786083,0.7901342,0.0296227648967986,0.7998532234286392,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,NRXN1,NLGN3,0.6301687,0.0,0.22240558,0.0386912935849207,0.5617733331591657,0.060190473,0.7898027,0.3535617575286557,0.8032514492887172,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,NXPH1,NRXN1,0.46426517,1.0,0.21222658,-0.1656377234955749,-0.3361219836578431,0.050129756,0.7858875,1.0,0.8138032581429291,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,APOE,SCARB1,0.6642291,0.0,0.21952109,0.0593731314168347,0.5628108689257547,0.06662261,0.78871703,0.2854288132205812,0.8174243181879816,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,S100A10,CFTR,0.60519075,0.0,0.21348925,0.3555198477684015,1.400059529051061,0.088741176,0.78638613,0.0296227648967986,0.8218539693704051,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,VCAN,ITGB1,0.5400621,1.0,0.21506013,-0.0949850442668645,0.3715096214331854,0.025280805,0.7870013,1.0,0.8275886412264162,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,COL4A1,ITGAV_ITGB8,0.32456994,1.0,0.085980214,-0.200276646586399,-0.0861729726612691,0.03585119,0.70026153,1.0,0.8286033897842491,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,COPA,CD74,0.32401106,1.0,0.08944862,-0.1497957434159192,-0.8103953778213511,0.021757491,0.7043954,1.0,0.8330103713962953,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,COL6A1,ITGA2_ITGB1,0.3239147,1.0,0.10124447,-0.1029433962672711,0.2786507885867677,0.025280805,0.71712685,1.0,0.8340295461301036,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,PROS1,TYRO3,0.339853,0.0,0.08162337,0.3894231046975028,0.4997815765099641,0.052400474,0.6947758,0.3150506127722548,0.8442670519763313,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,LAMA5,ITGAV_ITGB8,0.31974635,1.0,0.081506535,-0.2010627380820646,-0.1195619150603925,0.03585119,0.6946239,1.0,0.8597798559032488,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,NRG2,NRP2,0.17807694,1.0,0.031672847,-0.0746438625292024,-0.1358939267878279,0.031985234,0.58642715,1.0,0.8681102877820575,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,PLTP,ABCA1,0.5705137,0.0,0.2732973,0.1821500220030659,0.7464523090566381,0.06439666,0.8063967,0.17705794461791,0.86893562524473,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,AFDN,EPHB2,0.56799084,0.0,0.3155776,0.4799768000268062,0.471467058869352,0.12288748,0.8173786,0.0296227648967986,0.8777249710780941,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,NTRK3,PTPRF,0.4785725,0.0,0.22678712,0.2962449458185378,0.4557352828353108,0.08093587,0.7914175,0.0321822338023192,0.8835804523739694,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,CD47,SIRPA,0.31661516,0.983,0.083972864,0.0078254767353907,-0.3915452958120142,0.046250705,0.69777644,1.0,0.8848170518836912,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,COL6A2,ITGAV_ITGB8,0.31702644,1.0,0.07898394,-0.2013260125391786,-0.0568959602622047,0.03585119,0.69127935,1.0,0.8927952046245899,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,SIRPA,CD47,0.3487764,0.0,0.078702815,0.0294151954450519,0.0735090664796007,0.030592855,0.6908987,1.0,0.897248243033421,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,NLGN4X,NRXN1,0.5588685,1.0,0.31096336,-0.1697964971873154,-0.5209189120903778,0.050129756,0.81627667,1.0,0.9157047349190934,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,VCAN,EGFR,0.55777484,1.0,0.24399713,-0.2960896011497542,-1.0517492134725837,0.08643449,0.79739034,1.0,0.9208985170137312,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,CALM3,RYR2,0.557382,0.0,0.30892205,0.6424554710923662,0.6619517994967958,0.098349236,0.8157823,0.0296227648967986,0.922383817455461,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,ADAM9,ITGAV,0.49345535,0.44,0.23533688,0.0032280194770742,0.1382976978969495,0.05840811,0.7944554,1.0,0.9270098949131842,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,FAM3C,LAMP1,0.5532795,0.582,0.28585187,-0.0067308491957747,0.591502771553281,0.024741068,0.8098786,1.0,0.9387606490046054,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
malignant,nerve_c7,EFNB2,EPHB2,0.38418895,0.0,0.07594722,0.4908834429977838,0.5679208454938435,0.12288748,0.6870802,0.0296227648967986,0.9424107658636942,malignant_to_nerve,nerve_c7,0.17,15,0.5776,True
